Store,Date,Cigarette Name,Cigarette UPC,Sell Unit Quantity,Item Number,Cost,Sales,Quantity Sold
3,3/11/20,PALL MALL RED BX KS  50 OFF,2720000392,1,50722,9.62,8.9,2
3,3/12/20,PALL MALL RED BX KS  50 OFF,2720000392,1,50722,9.62,8.9,2
3,3/13/20,PALL MALL RED BX KS  50 OFF,2720000392,1,50722,19.24,17.8,4
3,3/14/20,PALL MALL RED BX KS  50 OFF,2720000392,1,50722,19.24,17.8,4
3,3/15/20,PALL MALL RED BX KS  50 OFF,2720000392,1,50722,14.43,13.35,3
3,3/20/20,PALL MALL RED BX KS  50 OFF,2720000392,1,50722,9.62,8.9,2
3,3/21/20,PALL MALL RED BX KS  50 OFF,2720000392,1,50722,14.43,13.35,3
3,3/22/20,PALL MALL RED BX KS  50 OFF,2720000392,1,50722,4.81,4.45,1
3,3/24/20,PALL MALL RED BX KS  50 OFF,2720000392,1,50722,19.24,17.8,4
3,3/25/20,PALL MALL RED BX KS  50 OFF,2720000392,1,50722,4.81,4.45,1
3,4/18/20,PALL MALL RED BX KS  50 OFF,2720000392,1,50722,9.62,8.9,2
3,4/20/20,PALL MALL RED BX KS  50 OFF,2720000392,1,50722,9.62,8.6,2
3,4/22/20,PALL MALL RED BX KS  50 OFF,2720000392,1,50722,9.62,8.9,2
3,4/23/20,PALL MALL RED BX KS  50 OFF,2720000392,1,50722,4.81,4.45,1
3,4/23/20,PALL MALL RED BX KS  50 OFF,2720000392,1,50722,9.62,8.6,2
3,4/24/20,PALL MALL RED BX KS  50 OFF,2720000392,1,50722,4.81,4.45,1
3,4/26/20,PALL MALL RED BX KS  50 OFF,2720000392,1,50722,4.81,4.45,1
3,4/26/20,PALL MALL RED BX KS  50 OFF,2720000392,1,50722,9.62,8.6,2
3,4/27/20,PALL MALL RED BX KS  50 OFF,2720000392,1,50722,19.24,15.8,4
3,4/29/20,PALL MALL RED BX KS  50 OFF,2720000392,1,50722,4.81,3.98,1
3,2/6/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,10.42,9.66,2
3,2/8/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,10.42,9.66,2
3,2/9/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,15.63,14.49,3
3,2/29/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,3/1/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,3/2/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,15.93,14.85,3
3,3/3/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,15.93,14.85,3
3,3/6/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,10.62,9.9,2
3,3/7/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,3/10/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,21.24,19.8,4
3,3/11/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,3/12/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,3/13/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,3/14/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,15.93,14.85,3
3,3/17/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,15.93,14.85,3
3,3/19/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,3/24/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,3/26/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,3/27/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,21.24,19.8,4
3,3/30/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,4/4/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,4/5/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,4/6/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,4/7/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,4/8/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,15.93,14.85,3
3,4/10/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,10.62,9.9,2
3,4/11/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,4/13/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,4/14/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,4/18/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,4/22/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,15.93,14.4,3
3,4/24/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,4/25/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,4/26/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,4/29/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,4/29/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,10.62,8.9,2
3,5/1/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,5/3/20,PALLMALL BLACK 100 MEN BX,2720034728,1,50751,5.31,4.95,1
3,2/29/20,PALLMALL BLACK KS MEN BX,2720034725,1,50789,5.31,4.95,1
3,3/4/20,PALLMALL BLACK KS MEN BX,2720034725,1,50789,5.31,4.95,1
3,3/9/20,PALLMALL BLACK KS MEN BX,2720034725,1,50789,5.31,4.95,1
3,3/16/20,PALLMALL BLACK KS MEN BX,2720034725,1,50789,10.62,9.9,2
3,3/22/20,PALLMALL BLACK KS MEN BX,2720034725,1,50789,5.31,4.95,1
3,3/23/20,PALLMALL BLACK KS MEN BX,2720034725,1,50789,5.31,4.95,1
3,3/27/20,PALLMALL BLACK KS MEN BX,2720034725,1,50789,10.62,9.9,2
3,4/1/20,PALLMALL BLACK KS MEN BX,2720034725,1,50789,5.31,4.95,1
3,4/3/20,PALLMALL BLACK KS MEN BX,2720034725,1,50789,5.31,4.95,1
3,4/18/20,PALLMALL BLACK KS MEN BX,2720034725,1,50789,5.31,4.95,1
3,4/25/20,PALLMALL BLACK KS MEN BX,2720034725,1,50789,5.31,4.95,1
3,2/10/20,PALLMALL BLACK MEN100 50 OFF,2720034740,1,50970,14.13,12.99,3
3,2/11/20,PALLMALL BLACK MEN100 50 OFF,2720034740,1,50970,4.71,4.33,1
3,2/13/20,PALLMALL BLACK MEN100 50 OFF,2720034740,1,50970,9.42,8.66,2
3,2/14/20,PALLMALL BLACK MEN100 50 OFF,2720034740,1,50970,9.42,8.66,2
3,2/15/20,PALLMALL BLACK MEN100 50 OFF,2720034740,1,50970,9.42,8.66,2
3,2/16/20,PALLMALL BLACK MEN100 50 OFF,2720034740,1,50970,4.71,4.33,1
3,2/18/20,PALLMALL BLACK MEN100 50 OFF,2720034740,1,50970,24.06,22.25,5
3,2/19/20,PALLMALL BLACK MEN100 50 OFF,2720034740,1,50970,4.81,4.45,1
3,2/21/20,PALLMALL BLACK MEN100 50 OFF,2720034740,1,50970,4.81,4.45,1
3,2/22/20,PALLMALL BLACK MEN100 50 OFF,2720034740,1,50970,4.81,4.45,1
3,2/23/20,PALLMALL BLACK MEN100 50 OFF,2720034740,1,50970,9.62,8.9,2
3,2/24/20,PALLMALL BLACK MEN100 50 OFF,2720034740,1,50970,14.43,13.35,3
3,2/26/20,PALLMALL BLACK MEN100 50 OFF,2720034740,1,50970,9.62,8.9,2
3,2/27/20,PALLMALL BLACK MEN100 50 OFF,2720034740,1,50970,9.62,8.9,2
3,2/28/20,PALLMALL BLACK MEN100 50 OFF,2720034740,1,50970,9.62,8.9,2
3,2/6/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,5.21,4.83,1
3,2/7/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,5.21,4.83,1
3,2/7/20,PALLMALL BLUE REG 100 BX,2720001862,10,50784,52.09,42.69,1
3,2/9/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,31.25,28.98,6
3,2/28/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,5.31,4.95,1
3,2/28/20,PALLMALL BLUE REG 100 BX,2720001862,10,50784,53.11,43.79,1
3,2/29/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,15.93,14.85,3
3,3/1/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,31.87,29.7,6
3,3/2/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,5.31,4.95,1
3,3/3/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,10.62,9.9,2
3,3/4/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,5.31,4.95,1
3,3/5/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,15.93,14.85,3
3,3/6/20,PALLMALL BLUE REG 100 BX,2720001862,10,50784,53.11,43.79,1
3,3/6/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,10.62,9.9,2
3,3/7/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,10.62,9.9,2
3,3/8/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,10.62,9.9,2
3,3/20/20,PALLMALL BLUE REG 100 BX,2720001862,10,50784,53.11,43.79,1
3,3/27/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,5.31,4.95,1
3,3/28/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,10.62,9.9,2
3,3/28/20,PALLMALL BLUE REG 100 BX,2720001862,10,50784,53.11,43.79,1
3,3/29/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,15.93,14.85,3
3,3/30/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,5.31,4.95,1
3,3/31/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,5.31,4.95,1
3,4/1/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,21.24,19.8,4
3,4/3/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,5.31,4.95,1
3,4/3/20,PALLMALL BLUE REG 100 BX,2720001862,10,50784,53.11,43.79,1
3,4/4/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,5.31,4.95,1
3,4/5/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,26.56,24.75,5
3,4/6/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,5.31,4.95,1
3,4/7/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,5.31,4.95,1
3,4/8/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,21.24,19.8,4
3,4/9/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,10.62,9.9,2
3,4/10/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,5.31,4.95,1
3,4/11/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,10.62,9.9,2
3,4/11/20,PALLMALL BLUE REG 100 BX,2720001862,10,50784,53.11,43.79,1
3,4/12/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,10.62,9.9,2
3,5/1/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,5.31,4.95,1
3,5/1/20,PALLMALL BLUE REG 100 BX,2720000862,1,50784,10.62,8.9,2
3,5/3/20,PALLMALL BLUE REG 100 BX,2720001862,10,50784,53.11,38.79,1
3,2/5/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,15.63,14.49,3
3,2/6/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,15.63,14.49,3
3,2/7/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,26.05,24.15,5
3,2/8/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,20.84,19.32,4
3,2/9/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,26.05,24.15,5
3,2/10/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,15.63,14.49,3
3,2/11/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,26.05,24.15,5
3,2/13/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,20.84,19.32,4
3,2/14/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,5.21,4.83,1
3,2/15/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,20.84,19.32,4
3,2/16/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,26.05,24.15,5
3,2/17/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,20.84,19.32,4
3,2/18/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,10.62,9.9,2
3,2/19/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,15.93,14.85,3
3,2/20/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,15.93,14.85,3
3,2/22/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,10.62,9.9,2
3,2/23/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,37.18,34.65,7
3,2/24/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,15.93,14.85,3
3,2/25/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,15.93,14.85,3
3,2/27/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,21.24,19.8,4
3,2/28/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,15.93,14.85,3
3,2/29/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,15.93,14.85,3
3,3/1/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,15.93,14.85,3
3,3/2/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,5.31,4.95,1
3,3/3/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,10.62,9.9,2
3,3/4/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,10.62,9.9,2
3,3/5/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,31.87,29.7,6
3,3/6/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,5.31,4.95,1
3,3/7/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,10.62,9.9,2
3,3/8/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,15.93,14.85,3
3,3/19/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,15.93,14.85,3
3,3/21/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,26.56,24.75,5
3,3/22/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,31.87,29.7,6
3,3/23/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,21.24,19.8,4
3,3/24/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,15.93,14.85,3
3,3/25/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,5.31,4.95,1
3,3/26/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,5.31,4.95,1
3,3/27/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,21.24,19.8,4
3,3/28/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,31.87,29.7,6
3,3/29/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,26.56,24.75,5
3,3/30/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,26.56,24.75,5
3,3/31/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,31.87,29.7,6
3,4/1/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,15.93,14.85,3
3,4/2/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,15.93,14.85,3
3,4/3/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,10.62,9.9,2
3,4/4/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,15.93,14.85,3
3,4/5/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,26.56,24.75,5
3,4/6/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,15.93,14.85,3
3,4/7/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,10.62,9.9,2
3,4/8/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,31.87,29.7,6
3,4/9/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,5.31,4.95,1
3,4/10/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,26.56,24.75,5
3,4/11/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,21.24,19.8,4
3,4/12/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,21.24,19.8,4
3,4/13/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,5.31,4.95,1
3,4/21/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,10.62,9.6,2
3,4/22/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,5.31,4.95,1
3,4/22/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,10.62,9.6,2
3,4/24/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,26.56,24,5
3,4/25/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,26.56,24,5
3,4/26/20,PALLMALL BLUE REG KS BX,2720001854,10,50769,53.11,42.29,1
3,4/26/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,15.93,14.4,3
3,4/30/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,5.31,4.95,1
3,4/30/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,10.62,8.9,2
3,5/2/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,15.93,13.35,3
3,5/3/20,PALLMALL BLUE REG KS BX,2720000854,1,50769,10.62,8.9,2
3,2/6/20,PALLMALL MEN 100 BX,2720000865,1,50786,10.42,9.66,2
3,2/7/20,PALLMALL MEN 100 BX,2720000865,1,50786,10.42,9.66,2
3,2/8/20,PALLMALL MEN 100 BX,2720000865,1,50786,10.42,9.66,2
3,2/9/20,PALLMALL MEN 100 BX,2720000865,1,50786,10.42,9.66,2
3,2/10/20,PALLMALL MEN 100 BX,2720000865,1,50786,15.63,14.49,3
3,2/14/20,PALLMALL MEN 100 BX,2720001865,10,50786,52.09,42.69,1
3,2/22/20,PALLMALL MEN 100 BX,2720000865,1,50786,26.56,24.75,5
3,2/23/20,PALLMALL MEN 100 BX,2720000865,1,50786,21.24,19.8,4
3,2/24/20,PALLMALL MEN 100 BX,2720000865,1,50786,5.31,4.95,1
3,2/25/20,PALLMALL MEN 100 BX,2720000865,1,50786,5.31,4.95,1
3,2/26/20,PALLMALL MEN 100 BX,2720000865,1,50786,10.62,9.9,2
3,2/27/20,PALLMALL MEN 100 BX,2720000865,1,50786,10.62,9.9,2
3,2/28/20,PALLMALL MEN 100 BX,2720000865,1,50786,15.93,14.85,3
3,2/29/20,PALLMALL MEN 100 BX,2720000865,1,50786,15.93,14.85,3
3,3/1/20,PALLMALL MEN 100 BX,2720000865,1,50786,10.62,9.9,2
3,3/2/20,PALLMALL MEN 100 BX,2720000865,1,50786,15.93,14.85,3
3,3/3/20,PALLMALL MEN 100 BX,2720000865,1,50786,21.24,19.8,4
3,3/4/20,PALLMALL MEN 100 BX,2720000865,1,50786,21.24,19.8,4
3,3/5/20,PALLMALL MEN 100 BX,2720000865,1,50786,10.62,9.9,2
3,3/6/20,PALLMALL MEN 100 BX,2720000865,1,50786,26.56,24.75,5
3,3/7/20,PALLMALL MEN 100 BX,2720000865,1,50786,15.93,14.85,3
3,3/8/20,PALLMALL MEN 100 BX,2720000865,1,50786,10.62,9.9,2
3,3/22/20,PALLMALL MEN 100 BX,2720000865,1,50786,15.93,14.85,3
3,3/24/20,PALLMALL MEN 100 BX,2720000865,1,50786,10.62,9.9,2
3,3/25/20,PALLMALL MEN 100 BX,2720000865,1,50786,15.93,14.85,3
3,3/26/20,PALLMALL MEN 100 BX,2720000865,1,50786,21.24,19.8,4
3,3/27/20,PALLMALL MEN 100 BX,2720000865,1,50786,21.24,19.8,4
3,3/28/20,PALLMALL MEN 100 BX,2720000865,1,50786,21.24,19.8,4
3,3/29/20,PALLMALL MEN 100 BX,2720000865,1,50786,15.93,14.85,3
3,3/30/20,PALLMALL MEN 100 BX,2720000865,1,50786,15.93,14.85,3
3,3/31/20,PALLMALL MEN 100 BX,2720000865,1,50786,15.93,14.85,3
3,4/1/20,PALLMALL MEN 100 BX,2720000865,1,50786,10.62,9.9,2
3,4/2/20,PALLMALL MEN 100 BX,2720000865,1,50786,15.93,14.85,3
3,4/3/20,PALLMALL MEN 100 BX,2720000865,1,50786,31.87,29.7,6
3,4/4/20,PALLMALL MEN 100 BX,2720000865,1,50786,5.31,4.95,1
3,4/5/20,PALLMALL MEN 100 BX,2720000865,1,50786,15.93,14.85,3
3,4/6/20,PALLMALL MEN 100 BX,2720000865,1,50786,26.56,24.75,5
3,4/7/20,PALLMALL MEN 100 BX,2720000865,1,50786,5.31,4.95,1
3,4/8/20,PALLMALL MEN 100 BX,2720000865,1,50786,21.24,19.8,4
3,4/9/20,PALLMALL MEN 100 BX,2720000865,1,50786,10.62,9.9,2
3,4/10/20,PALLMALL MEN 100 BX,2720000865,1,50786,5.31,4.95,1
3,4/11/20,PALLMALL MEN 100 BX,2720000865,1,50786,5.31,4.95,1
3,4/12/20,PALLMALL MEN 100 BX,2720000865,1,50786,5.31,4.95,1
3,4/13/20,PALLMALL MEN 100 BX,2720000865,1,50786,10.62,9.9,2
3,4/14/20,PALLMALL MEN 100 BX,2720000865,1,50786,10.62,9.9,2
3,4/16/20,PALLMALL MEN 100 BX,2720000865,1,50786,15.93,14.4,3
3,4/17/20,PALLMALL MEN 100 BX,2720000865,1,50786,5.31,4.95,1
3,4/18/20,PALLMALL MEN 100 BX,2720000865,1,50786,5.31,4.95,1
3,4/19/20,PALLMALL MEN 100 BX,2720000865,1,50786,5.31,4.95,1
3,4/20/20,PALLMALL MEN 100 BX,2720000865,1,50786,5.31,4.95,1
3,4/22/20,PALLMALL MEN 100 BX,2720000865,1,50786,5.31,4.95,1
3,4/23/20,PALLMALL MEN 100 BX,2720000865,1,50786,5.31,4.95,1
3,4/24/20,PALLMALL MEN 100 BX,2720000865,1,50786,21.24,19.8,4
3,4/25/20,PALLMALL MEN 100 BX,2720000865,1,50786,21.24,19.8,4
3,4/26/20,PALLMALL MEN 100 BX,2720000865,1,50786,5.31,4.95,1
3,4/27/20,PALLMALL MEN 100 BX,2720000865,1,50786,15.93,14.85,3
3,4/29/20,PALLMALL MEN 100 BX,2720000865,1,50786,5.31,4.95,1
3,4/30/20,PALLMALL MEN 100 BX,2720000865,1,50786,5.31,4.95,1
3,5/1/20,PALLMALL MEN 100 BX,2720000865,1,50786,10.62,9.9,2
3,5/3/20,PALLMALL MEN 100 BX,2720000865,1,50786,10.62,9.9,2
3,2/6/20,PALLMALL MEN KS BX,2720000859,1,50778,15.63,14.49,3
3,2/7/20,PALLMALL MEN KS BX,2720000859,1,50778,10.42,9.66,2
3,2/9/20,PALLMALL MEN KS BX,2720000859,1,50778,5.21,4.83,1
3,2/10/20,PALLMALL MEN KS BX,2720000859,1,50778,5.21,4.83,1
3,2/11/20,PALLMALL MEN KS BX,2720000859,1,50778,5.21,4.83,1
3,2/12/20,PALLMALL MEN KS BX,2720000859,1,50778,10.42,9.66,2
3,2/13/20,PALLMALL MEN KS BX,2720000859,1,50778,10.42,9.66,2
3,2/14/20,PALLMALL MEN KS BX,2720000859,1,50778,15.63,14.49,3
3,2/15/20,PALLMALL MEN KS BX,2720000859,1,50778,5.21,4.83,1
3,2/17/20,PALLMALL MEN KS BX,2720000859,1,50778,5.21,4.83,1
3,2/19/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,2/20/20,PALLMALL MEN KS BX,2720000859,1,50778,10.62,9.9,2
3,2/21/20,PALLMALL MEN KS BX,2720000859,1,50778,10.62,9.9,2
3,2/23/20,PALLMALL MEN KS BX,2720000859,1,50778,10.62,9.9,2
3,2/24/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,2/26/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,2/27/20,PALLMALL MEN KS BX,2720000859,1,50778,10.62,9.9,2
3,2/28/20,PALLMALL MEN KS BX,2720000859,1,50778,10.62,9.9,2
3,2/29/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,3/2/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,3/5/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,3/7/20,PALLMALL MEN KS BX,2720000859,1,50778,10.62,9.9,2
3,3/8/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,3/11/20,PALLMALL MEN KS BX,2720000859,1,50778,10.62,9.9,2
3,3/12/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,3/13/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,3/16/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,3/20/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,3/22/20,PALLMALL MEN KS BX,2720000859,1,50778,10.62,9.9,2
3,3/23/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,3/25/20,PALLMALL MEN KS BX,2720000859,1,50778,15.93,14.85,3
3,3/27/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,3/28/20,PALLMALL MEN KS BX,2720000859,1,50778,10.62,9.9,2
3,3/29/20,PALLMALL MEN KS BX,2720000859,1,50778,10.62,9.9,2
3,4/1/20,PALLMALL MEN KS BX,2720000859,1,50778,10.62,9.9,2
3,4/2/20,PALLMALL MEN KS BX,2720000859,1,50778,10.62,9.9,2
3,4/4/20,PALLMALL MEN KS BX,2720000859,1,50778,10.62,9.9,2
3,4/5/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,4/6/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,4/10/20,PALLMALL MEN KS BX,2720000859,1,50778,26.56,24.75,5
3,4/11/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,4/12/20,PALLMALL MEN KS BX,2720000859,1,50778,10.62,9.9,2
3,4/17/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,4/18/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,4/18/20,PALLMALL MEN KS BX,2720000859,1,50778,10.62,9.6,2
3,4/19/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,4/20/20,PALLMALL MEN KS BX,2720000859,1,50778,10.62,9.6,2
3,4/23/20,PALLMALL MEN KS BX,2720000859,1,50778,31.87,28.8,6
3,4/24/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,4/25/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,4/26/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,4/30/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,5/1/20,PALLMALL MEN KS BX,2720000859,1,50778,5.31,4.95,1
3,2/5/20,PALLMALL ORANGE REG 100 BX,2720000185,1,50764,5.21,4.83,1
3,2/6/20,PALLMALL ORANGE REG 100 BX,2720000185,1,50764,36.46,33.81,7
3,2/7/20,PALLMALL ORANGE REG 100 BX,2720000185,1,50764,5.21,4.83,1
3,2/8/20,PALLMALL ORANGE REG 100 BX,2720000185,1,50764,5.21,4.83,1
3,2/9/20,PALLMALL ORANGE REG 100 BX,2720000185,1,50764,5.21,4.83,1
3,2/10/20,PALLMALL ORANGE REG 100 BX,2720000185,1,50764,10.42,9.66,2
3,2/12/20,PALLMALL ORANGE REG 100 BX,2720000185,1,50764,5.21,4.83,1
3,2/13/20,PALLMALL ORANGE REG 100 BX,2720000185,1,50764,5.21,4.83,1
